,Pud Thai Vs Pho,Hungry Jack s,The Comics Lounge,Fat Face Food,Saddles@HQ,McDonalds,Eat & Grab,Coffee Hq,Australian Education Academy Cafe ,Subway Vic Harbour
The Running Bull,0.02812449704465704,0.03694638504341245,0.009626493546832005,0.009874104364194981,0.03336601378949112,0.030433507947243373,0.038314276845831774,0.022375880548247348,0.013622733587512079,0.02525118175644078
Amconi,0.017769278896193584,0.027300556860633207,0.0008620500769265557,0.006777362427709321,0.03896317474687311,0.024489646464583972,0.0324820127093522,0.016329056003735968,0.01996770137368349,0.01576916125528842
Three Crowns Hotel,0.0177751575586645,0.027349830014663096,0.0009271290212554918,0.006669825601613657,0.03887283733940986,0.024595563675591427,0.032586600785529565,0.016438027895625703,0.019894234471840997,0.0157085181615899
BP Australia,0.028598489489865594,0.041283719358163294,0.02301069958790354,0.01677579819872193,0.0272282851437512,0.04550242094327938,0.05312359806010961,0.03791545244331293,0.019547761944410217,0.018893257791615548
Wellingtons,0.03542801997155457,0.026526373436791515,0.0392523691680096,0.046126894944607005,0.0774746461754689,0.014947946688172361,0.007396387200651452,0.023022737169001824,0.0577267160755281,0.0443790316482666
The Fine Food Pantry,0.033719033045937506,0.025051850009907235,0.037509740057015975,0.04437682596988982,0.07579142479033145,0.013175317045416529,0.005642240544109321,0.021276021925672624,0.05605554342422721,0.04262375629977304
JQs Cafe,0.037713162230472594,0.030355327592882893,0.03866340164273534,0.04558682428467103,0.07593018519740354,0.015718689419509543,0.010353753981987497,0.022841975707804527,0.05615070358518311,0.04597888746201698
Centrepoint Coffee Lounge,0.015364801647604086,0.014478719673256025,0.01810066664464651,0.024649729019237912,0.05692826683798421,0.007516521106592227,0.014970442709755788,0.0044684360731628665,0.037636698325047804,0.022798709362021267
Blue Zone Cafe,0.026947579527415156,0.03136076570907898,0.013420286500754173,0.019115339861598434,0.04628480567699132,0.019704089500724914,0.026977658843317372,0.013019444846914738,0.026623960786620382,0.028794913697686848
Common,0.026947579527415156,0.03136076570907898,0.013420286500754173,0.019115339861598434,0.04628480567699132,0.019704089500724914,0.026977658843317372,0.013019444846914738,0.026623960786620382,0.028794913697686848
University House,0.026947579527415156,0.03136076570907898,0.013420286500754173,0.019115339861598434,0.04628480567699132,0.019704089500724914,0.026977658843317372,0.013019444846914738,0.026623960786620382,0.028794913697686848
Brunetti at the Potter,0.026947579527415156,0.03136076570907898,0.013420286500754173,0.019115339861598434,0.04628480567699132,0.019704089500724914,0.026977658843317372,0.013019444846914738,0.026623960786620382,0.028794913697686848
Laby Theatre,0.026947579527415156,0.03136076570907898,0.013420286500754173,0.019115339861598434,0.04628480567699132,0.019704089500724914,0.026977658843317372,0.013019444846914738,0.026623960786620382,0.028794913697686848
Professors Court Cafe,0.026947579527415156,0.03136076570907898,0.013420286500754173,0.019115339861598434,0.04628480567699132,0.019704089500724914,0.026977658843317372,0.013019444846914738,0.026623960786620382,0.028794913697686848
Griffins Cafe,0.026947579527415156,0.03136076570907898,0.013420286500754173,0.019115339861598434,0.04628480567699132,0.019704089500724914,0.026977658843317372,0.013019444846914738,0.026623960786620382,0.028794913697686848
Romanis,0.02977631931667131,0.01720962522204798,0.04419693723047001,0.04960432867744565,0.08181788550294505,0.026122567271006654,0.022425007964305018,0.03177731009361829,0.06369229434354784,0.03947243040085185
Cafe Six Two,0.022136163605059718,0.023124607239314882,0.016558418369779924,0.023454558779329157,0.054011294310979535,0.009971607751457865,0.017534186192321995,0.004253308778957834,0.034243874882011215,0.02725391591498136
McDonalds,0.006115712864403278,0.007589940467231456,0.020487595572679745,0.02512500496458999,0.05710851200233929,0.017069046359719123,0.022238503264419004,0.014915193370976692,0.03937599505797485,0.01589867133652605
Concrete Restaurant,0.019283284393177353,0.0184198791924172,0.0184460235196439,0.02530942652535086,0.05696129435597791,0.006055806115706416,0.014073200860396923,0.0022127448645919874,0.03734790367902011,0.025938482238195604
Phoenix Cafe,0.010801507714590541,0.019479692906874412,0.008364813704230848,0.013603049354260956,0.04608148092809555,0.019236829625034382,0.026876998080106105,0.01202893600865316,0.027588559919051264,0.012892328605935928
Jakarta Indonesian Seafood Restaurant,0.03152572304628542,0.0321819588172478,0.022191166017750372,0.028432736192590475,0.055521959252780584,0.0162945800936186,0.021595061581221695,0.01370504127363419,0.036024734633229256,0.03573560197301925
Warung Agus,0.017314413824919588,0.026192603915280895,0.0017811348663449844,0.008565285646687088,0.04060527737025453,0.022721409109751952,0.03072296504305194,0.014541226378168825,0.021445531451596275,0.016370651304008697
Deep Dish Bar & Cafe,0.026947579527415156,0.03136076570907898,0.013420286500754173,0.019115339861598434,0.04628480567699132,0.019704089500724914,0.026977658843317372,0.013019444846914738,0.026623960786620382,0.028794913697686848
Daily Cafe,0.017926966933341257,0.017161322552519113,0.018080377578025875,0.02487254444943533,0.056770275088390706,0.0064023674699893035,0.014378518470366556,0.0022930829359227747,0.03724477218189505,0.024775825704197903
Satyas,0.02326426945768288,0.024378018409526622,0.0167820265427903,0.023625071695161103,0.05377181955299159,0.010811840775153458,0.018151863501458993,0.005510076459307652,0.03398800013073928,0.028127172357631854
Poppys Thai Restaurant,0.02569292990279535,0.027054046988150195,0.017514735119132555,0.024164673476627013,0.053316795271912874,0.012857331199983446,0.019705302956128986,0.008189079419723775,0.03355353831563573,0.03005250826063447
The Katmandu Cottage,0.017726259863582738,0.02718265546940036,0.000810895106573848,0.006982770534986537,0.03914594144149517,0.024286642829706915,0.03228057852006352,0.01612261303397667,0.020125918920302042,0.015849027875200535
Thai Influence Noodle Bar,0.026128170133879254,0.027609759768234963,0.017557195078882586,0.02415112262042328,0.05307735315453102,0.013395848542437555,0.02017701115687262,0.008729081538035534,0.033327261344768384,0.03034907321188406
Purple Cactus,0.019252908913554898,0.02689970350554419,0.004008382397005747,0.010730934205260945,0.041772540190638086,0.021245026813019277,0.029263083299366034,0.012990555142979828,0.022217785004763534,0.019315755526175513
Virgos Restaurant,0.0050565336447955245,0.01413059095630586,0.014301145929800366,0.018591845563995273,0.05060546928571134,0.01894978501124644,0.025654847408984802,0.013802803660362628,0.03285833802782899,0.011358286972981559
Southside Eatery,0.01519982974814421,0.002514332284343359,0.029879645841545618,0.03496074074922352,0.06706103860339736,0.017519768438629926,0.018887574055982015,0.019924006137862875,0.04914542842530004,0.025076648336914347
Fawkner Deli Takeaway Food,0.03347296735593244,0.021133836715061836,0.048474534097616276,0.05374110671509646,0.08581725742586191,0.030562184214232593,0.026525244155130502,0.03626460823718138,0.06789171593196222,0.042981060505718725
Damians Cafe,0.015385757225758773,0.02403745944056475,0.003839154252542227,0.010178566963717913,0.04249734240852299,0.021146219375535902,0.029102002370628575,0.013096773575647876,0.023485473857178512,0.015373201266842574
Cafe Notturno,0.02559440106368108,0.0273336402351354,0.016875212258315987,0.0234809979756317,0.052525382476728465,0.013496566015100527,0.020443797556033445,0.008409785686459394,0.03276478150760843,0.02970531678486473
Zios Ristorante,0.029438145365761066,0.02431935399915177,0.029174066093063573,0.03609870297362485,0.06674715095640063,0.0072269118267103,0.007538299855967951,0.01339618924654158,0.04696341143049822,0.037064059795221954
Mr Prices Food Store,0.020126294174109164,0.028965866763782325,0.0018807889589717156,0.007583966905855841,0.038598026342774386,0.024444598690967632,0.03246709163166089,0.016189094901809697,0.019154536774254688,0.018511741365230556
Yan Tea House,0.025342857075028452,0.02705663641290911,0.016786925675768692,0.02342004466569972,0.052578699756675576,0.013272223631764302,0.02026491174316865,0.00813246656307455,0.032811956971412766,0.029505279084325573
Nam Loong 2 Chinese Restaurant,0.017887418045855308,0.017020673975744357,0.01820715553551201,0.02499179396824138,0.05690769938676462,0.00629315809029877,0.01425731470570587,0.0024615193491406245,0.03738883547857769,0.024793980889598846
Thai Taste Restaurant,0.02326426945768288,0.024378018409526622,0.0167820265427903,0.023625071695161103,0.05377181955299159,0.010811840775153458,0.018151863501458993,0.005510076459307652,0.03398800013073928,0.028127172357631854
Cobbs On Rathdowne,0.02346135631539423,0.023347624424834505,0.018714562530440113,0.025609022085111136,0.05603827927882152,0.008676075442290404,0.015848227475302606,0.005163908646509598,0.0362591619921375,0.029061014098105572
Vue De Monde,0.02871810993595141,0.03001641948377157,0.01935586757836812,0.02572774021507636,0.0536379898336916,0.015056980118360673,0.021232033491436594,0.011230545627010941,0.033993653016027414,0.03276249011146446
Asian Appetite,0.014579738704077454,0.01606564169935139,0.015241835451670242,0.021823154587573928,0.05406985293374598,0.009863512777656444,0.017611901262940023,0.0037405296874650938,0.0347786757022041,0.021015449852322513
Formosa Place,0.01488651103607333,0.011588991922296168,0.020794349057062737,0.02711138891347073,0.05954669030873157,0.007459669151830691,0.013640593803982057,0.007635516922010958,0.04044131241918292,0.023361994440923614
The Lab Internet Cafe,0.016054380439064552,0.017936443923437635,0.014468578401564892,0.021229620616121228,0.05322649631218247,0.010056575049932523,0.018019455640441336,0.002482154826866352,0.03378080206719123,0.02185613038760791
Carlton Mega Bites,0.020730752493377178,0.02199483067347531,0.015725998609133363,0.022647357739017923,0.05358071218986081,0.009847838973876822,0.017652602419300924,0.003058644182025278,0.03384993256588455,0.025910100782336222
La Notte Cafe,0.023801522023664652,0.025031178164797357,0.016824661989726413,0.02362914064011424,0.05355073439514949,0.011349413567696092,0.018587228232707784,0.006151261369567894,0.033764860757942085,0.028509142902699965
Marks Place,0.02515605665359015,0.028024924266806427,0.014857556577680123,0.021320121463356267,0.05012256290714174,0.015348247647669053,0.02257802028773572,0.00920357744110502,0.030363443882562464,0.028503000627260862
Kebab Factory,0.022623133513176047,0.024064021852385774,0.016032051224732686,0.022888463324270567,0.053170025981770244,0.011055553210759829,0.018550155947384395,0.005132532999433445,0.03339105473540596,0.02736933806289301
Simply Fresh Healthy Foods,0.027908073876451635,0.02955002821074202,0.01832990354387873,0.02471478392718448,0.05280156377191147,0.015044415738006977,0.021500354984914077,0.010669655242656027,0.0331269854501553,0.03180124872902923
Good 4 U,0.0072295899961364015,0.015071441850748067,0.012830616285703448,0.01772482237398812,0.05004512654049016,0.017607465107159954,0.024665160133603134,0.011888710984178067,0.031879228565492884,0.012710117638268466
Williams Bar Cafe,0.007779149630424431,0.010192168074356333,0.017670321279053623,0.02294648535677021,0.055312056915725834,0.014500502488237359,0.020640767817214578,0.01126859641976303,0.037022294234999614,0.016395215107743662
St Anns On Rathdowne Street,0.03147876238672893,0.032379316778248034,0.021797407843428318,0.027983295227226368,0.054929337319121106,0.01667608633562353,0.022109377607413907,0.013791229854906249,0.03544783822753578,0.03552510059103437
Don Camillo Cafe Bar Restaurant,0.017065471533650043,0.0246798163901492,0.004522806914868048,0.011426372128349651,0.04321927445198957,0.019933590774054946,0.027949578335714608,0.011714569811671972,0.023852317506529178,0.017761955334640547
Stars Coffee Works,0.0303602515521492,0.031542025026862326,0.020607226271593327,0.026836078603183565,0.05409128633002113,0.01620977727740737,0.021999226149525816,0.012825313390980543,0.034545995204090636,0.03431677702104816
Kangaboey,0.006115712864403278,0.007589940467231456,0.020487595572679745,0.02512500496458999,0.05710851200233929,0.017069046359719123,0.022238503264419004,0.014915193370976692,0.03937599505797485,0.01589867133652605
Rajah of India,0.015155771140980096,0.024006103541099562,0.003808806706623929,0.009948099055234907,0.04232508817389998,0.02143250487546034,0.029373700061482738,0.013418477133348334,0.023386750795504643,0.014964065551330133
The Mint Bar & Bistro,0.011835606055969946,0.01778950763229486,0.01056457750832992,0.016704135380441996,0.04916302326021145,0.015405400772199075,0.02310933923213729,0.008277361121981915,0.0302286455127071,0.016181013775385854
Verve Cafe,0.018179250059122135,0.027664967593579125,0.0005277634164825048,0.0066441619614962975,0.03871974685702085,0.024651192592042112,0.032652178439152954,0.016468105390018275,0.01966410322745275,0.01613558483407005
IBM Bistro,0.013894574979514926,0.008334247016159629,0.022925622337251587,0.028895447921745185,0.06139412313031846,0.009696226192809878,0.01425442244741227,0.010942284318813625,0.04259021239780893,0.023160910535091717
La Porcella,0.02937745016322992,0.030074814260871736,0.02068284906483748,0.027113232877975138,0.05507448191459022,0.014519999186848771,0.020314110087319516,0.011531301797769046,0.03543918544933618,0.033764376068804045
Express Deli,0.029178725823259224,0.03741616770483184,0.01077627778029782,0.011918468328949562,0.034669039946164035,0.02985630370286751,0.03762985591150591,0.021972979727124833,0.015081074463590017,0.026897142284294344
Il Cantuccio Restaurant,0.026527800109578285,0.028355275938528223,0.017238191629201732,0.023735243736877236,0.05234376422740818,0.014338512854128602,0.021119903504615404,0.00943265661789519,0.032613403376442654,0.03045553567069007
Spaghettata Restaurant,0.025854835109785358,0.027234100055707054,0.017570861695801198,0.02420427944417622,0.05328398097352275,0.013006988663853273,0.01982364497339829,0.008368603541003517,0.033524868131151075,0.030181089948195825
Cafe Lana,0.03844799806577638,0.04404103994175117,0.02148045100604761,0.02408871260241216,0.04167906084985332,0.031814902872591914,0.03840734594210699,0.025739075262049424,0.024149700098044277,0.03811134527839522
Star Kingdom Chinese Restaurant,0.035371444239787206,0.026477502284528498,0.03919401805421499,0.04606834240850529,0.07741808283458425,0.014888771370587693,0.007338024672428258,0.0229642389902461,0.05767049225457725,0.04432084118966813
Geneveve Restaurant,0.027779401371715005,0.029932918233232828,0.017464333677165777,0.0237494874579616,0.05163326653693566,0.015904337229688613,0.02253493018195436,0.010998423550039011,0.03196911920407613,0.03131838860217933
Sale E Pepe,0.025734748869550513,0.02709985877691372,0.017530196241351527,0.024175999815546308,0.05330975507526985,0.012894589128744204,0.019734296779270865,0.00823490749949487,0.033547525286362664,0.030086179867375613
Jimmys The Original,0.023576441756520645,0.024777326142415405,0.01677452396839523,0.023594635269683896,0.05360600325352045,0.01115851693911407,0.018441053944468055,0.005897905830937215,0.03382046009307313,0.028335952376236356
Shakahari Vegetarian Restaurant,0.02835337317094697,0.0299075565085199,0.0187381138068741,0.02509352358085529,0.0530273734454349,0.015233935388785416,0.021572267540761157,0.011051203908315136,0.033373265917340966,0.03225819840707653
Lotus Garden Chinese Restaurant,0.015032793322597477,0.0029498675778050513,0.02874870039820361,0.03405034469832649,0.0663055595975057,0.01568379745406441,0.017304816828774362,0.018207283903749892,0.04815823914692938,0.02496812938255869
Don Don Australia Pty Ltd,0.013183826389059072,0.017350855137630447,0.012136957832094758,0.018590912299565943,0.05093288037468174,0.013133117559100118,0.020914374005049374,0.005990318819506537,0.031776725963117994,0.018369771819661557
Cafe 555,0.00963697161605077,0.01888596263521455,0.009176596395465681,0.013912187369225835,0.046292129892394465,0.019812722589096183,0.02731716003808176,0.012895037030740802,0.028053628814399014,0.011739708673259516
Moretons Brasserier,0.0331688831081354,0.03400329193844086,0.023114105754046453,0.029151771448975607,0.055405863081395355,0.01805904698042921,0.023129852409735675,0.015475673387039814,0.036062224343853685,0.037113861580046724
Casa Malaya,0.02326426945768288,0.024378018409526622,0.0167820265427903,0.023625071695161103,0.05377181955299159,0.010811840775153458,0.018151863501458993,0.005510076459307652,0.03398800013073928,0.028127172357631854
E-Taste Cafe,0.020549854001930608,0.017950170416118388,0.021094222044219575,0.02794358892004454,0.05962163167803093,0.0033994809745022153,0.011411297895436566,0.004872141390731144,0.0399985612482482,0.027852964688987694
Lesleys Delicatessen,0.02608287428028561,0.027824019139091143,0.017129291841228893,0.023686960841177225,0.052524439821804964,0.013849824045410481,0.020699535109050343,0.008905162619019495,0.032777428178500795,0.030128462183663465
Baskin Robbins,0.026035552907099198,0.02777299270502717,0.01710970608179484,0.023672693912995237,0.05253184356484376,0.013808576072981554,0.020666958704684293,0.00885399274774631,0.03278333059847093,0.03008986407798817
Santinos Terrace Pty Ltd,0.024240472938502778,0.025516445458301725,0.016944899967501655,0.02371689749281009,0.05346229640425967,0.011712326192828358,0.01886179395469047,0.006637344623985392,0.03367768906168955,0.028854383212020097
Il Vicolo,0.027067251810186058,0.028339462390407577,0.018401207676087786,0.02494062838252051,0.05356818064493201,0.01370745529857309,0.02023077861451508,0.009526165890647973,0.03384515102434272,0.03131696241294903
Pasta Rustica Ristorante,0.02390145369735974,0.025146050314947686,0.016844380364874303,0.023641417284750436,0.05352200198538738,0.011439216982280518,0.01865746732200577,0.006265435876510503,0.03373619856275181,0.02858470312587789
Gurkhas,0.026218299941569195,0.027708302682328916,0.01759267909686574,0.02417691176756651,0.05306227124983222,0.013477376366987995,0.02024137348810032,0.008827685969497016,0.03331499702073459,0.030421953609023323
La Spaghetteria Ristorante,0.023643280722158568,0.024854057697708577,0.016787060722199126,0.023602536540932334,0.05358699924924098,0.01121737313029726,0.018486780859482563,0.005974210776801739,0.033801286571048327,0.02838645721772963
Charltons Pool Hall,0.019317159089239963,0.01723499249788029,0.020060001215199012,0.02687372704105387,0.058692151809901484,0.004389932546609695,0.012392752702888466,0.003960708125398289,0.039121031605018716,0.026560631164434755
Tracks Cafe,0.004754553680084613,0.015585887361471188,0.013775085291388245,0.017411680787604484,0.04910196453627645,0.020910489706714552,0.027677150098991788,0.01544152457828814,0.03169917962094293,0.009361220976667027
Spotless Services,0.015800047269947926,0.0088584939284278,0.024545554715220335,0.030647868645677527,0.06314274460290724,0.008750870386951137,0.012463034090232377,0.011548402058768866,0.04422013294606481,0.02513481777656791
Spotless Services Australia,0.03780580633579772,0.04617697388215954,0.019309982120442017,0.01854160654103937,0.030766697421696024,0.03759288507254923,0.045076556960836504,0.03008815316418977,0.013713565297594384,0.034647211015637065
Queen Vic Cafe,0.017902674173836022,0.017852038809942555,0.01712666028599072,0.02394895555427479,0.0557707363322577,0.007317355178372784,0.015326822437855412,0.0012570338879266194,0.03622325350046415,0.02438669073238846
Footlights Restaurant,0.019939309908218343,0.018276406040718195,0.019677520547028593,0.02653926316382197,0.058181074693718776,0.004841532373745207,0.012850958136811757,0.0034440230987551946,0.038556522206690876,0.02688876382026644
Malmo Cafe,0.007894706013665187,0.015966097770443295,0.01191925459081672,0.016874400357308552,0.04923564514407348,0.017847582978616418,0.025054845707216576,0.011766063523748881,0.031003256405816405,0.012634380543127419
Hudsons Coffee,0.011042484732513937,0.010754861786280288,0.018336080071100894,0.024227873144186902,0.056725742275716924,0.011239161597833728,0.017585991588116894,0.00870701132753025,0.037975854218012306,0.01940058467820938
Akita Japanese Restaurant,0.020949275195783233,0.028219759895009685,0.005210435654152325,0.011444505622557805,0.04160156493943867,0.02150728949780285,0.029486234189752797,0.013316212639696188,0.021905232672090033,0.021046749556484043
Franks Cafe,0.026947579527415156,0.03136076570907898,0.013420286500754173,0.019115339861598434,0.04628480567699132,0.019704089500724914,0.026977658843317372,0.013019444846914738,0.026623960786620382,0.028794913697686848
The Basement Cafe,0.013953498361905443,0.018545489019115763,0.011164745283517498,0.01774378649562286,0.04999047952235752,0.01370864906996424,0.021593863865379856,0.006096907225015056,0.030751878074268747,0.018540543865934223
Piccolo Mondo,0.025898005799674537,0.027280615374642457,0.017588339243576608,0.024217492930500507,0.05327836864925589,0.013044281435872827,0.01985229712458046,0.008415291675891955,0.033520397749905215,0.030216424749066714
The Truck Stop,0.02236185973528209,0.03360536810195273,0.008206321289759363,0.0012855088935041215,0.031407330844273766,0.032513680397955234,0.04049186131454762,0.02436791435748602,0.013534120937640169,0.016536876285382175
Cafe On Spencer,0.014603625112007856,0.024990757625726244,0.004432068625017122,0.0077594901666572244,0.04019407428423251,0.024509349629684776,0.03234877942114304,0.01669931940074546,0.021929561454041242,0.012247608310390694
Borsari Ristorante,0.026148989406975656,0.027894987618649454,0.017157328572664925,0.023707570532951923,0.052514819566702,0.013906982329710398,0.020744530147787096,0.008976361622252299,0.032769949782312034,0.030182642347624834
1 O 1 Deli,0.019468019773256788,0.014434505606451367,0.023717454625446544,0.030358397319870483,0.06252405662244234,0.0032097227846946204,0.009287377588068708,0.008232756371542437,0.04309871611721211,0.027878490029904307
Ruby Red,0.017069144445257155,0.02477724131725303,0.004328928109774088,0.011230157246957037,0.04303866838341983,0.02012375104376453,0.028138951686197882,0.01190722969764671,0.02368331621123905,0.017657114540413073
Lemongrass,0.02442043956211799,0.025757400625557758,0.016931741057911214,0.02368533011898,0.053342996580713044,0.011942681540258605,0.019062401030966472,0.006870245298575019,0.033559807948712245,0.028968103377940844
Bouverie Deli,0.02384500561886967,0.02733254598209458,0.013217172870980825,0.01973908629832045,0.048946367456640716,0.015672890801406304,0.02317223623004165,0.00881317200205994,0.029165064360703537,0.02691118069563155
Le Cafe Francais,0.02481462765308061,0.028056077006446953,0.014081402233250707,0.020515429357529265,0.049342440449402405,0.015837758023815214,0.023175642220098113,0.009363246586799824,0.029577512597647636,0.027924564314497448
Via Veneto,0.025795156838871368,0.02716627548874038,0.017552294448464848,0.024192047766235122,0.053299100920396594,0.01294898357912024,0.019776832271651758,0.00830129090971444,0.0335383988978542,0.030134673310964075
Legalities,0.010567660461080111,0.014882955623174304,0.01351998644062715,0.01947038263709361,0.0519666586753015,0.013711738987130248,0.021058893862862638,0.007889362836246121,0.03315748793344042,0.01675375231967657
Starbucks Coffee Company,0.009300988896422975,0.012319349690791912,0.01586349243741172,0.021532417442361087,0.05401341887602534,0.013438995778678013,0.020222653818862353,0.009137431595929873,0.035414494586925145,0.016867244656980685
Cafe Kaz,0.02460019718788415,0.031127238059225494,0.008553459235985477,0.013751562159819207,0.04162908246339496,0.02240450628517766,0.030177127968131396,0.014606525390551104,0.021852816862171193,0.024812381471642213
Jungle Juice Bar,0.014489439212177982,0.012171099659890067,0.019750119726247562,0.02608879080072028,0.05851265267186873,0.007789281181589757,0.01438858025899409,0.00684065737136954,0.03939345834884446,0.02269982604474791
Vietnam House Restaurant,0.017691767819986406,0.023931256935206584,0.00707479538635248,0.013999514209603893,0.04545412883078915,0.017574363770585757,0.025596503024401765,0.009318335887033343,0.025917981433324303,0.019654259612427626
Masanis Restaurant,0.029250611095270895,0.030622262308137842,0.019585598170887782,0.02588574989903863,0.0535204496069907,0.015625601087657873,0.02171728110386138,0.01182608656975531,0.03391123756498764,0.0331868060401027
Spencer Street Transit Kiosk,0.006938955164447279,0.017146533486146823,0.011626295395892366,0.015591731260678683,0.047602023116997516,0.020545752498757223,0.02767593633084905,0.01438951694330637,0.029868751238170524,0.009956380768931296
Subway Snacks,0.004754553680084613,0.015585887361471188,0.013775085291388245,0.017411680787604484,0.04910196453627645,0.020910489706714552,0.027677150098991788,0.01544152457828814,0.03169917962094293,0.009361220976667027
Mercy Private Hospital,0.033345482888052884,0.026068870125553485,0.03509959727866363,0.04201786027015327,0.07291164533267402,0.011509118131779182,0.006149154142393975,0.019024417211572036,0.053131787196589134,0.04171813777886211
Restaurants,0.008054513303378455,0.0202772374850441,0.012199525208097941,0.01391000977036438,0.044617488871778244,0.025326103513759978,0.03240696163958342,0.01898674987599575,0.0279803723727692,0.005491107301857782
The Medallion Grill/Harbourside,0.008054513303378455,0.0202772374850441,0.012199525208097941,0.01391000977036438,0.044617488871778244,0.025326103513759978,0.03240696163958342,0.01898674987599575,0.0279803723727692,0.005491107301857782
Channel 7 Cafe,0.00995017360541298,0.022218996467719077,0.011454618694663589,0.012333170037351767,0.042698352357659834,0.02673437422263527,0.033969051734972916,0.020059802157229887,0.026249838712302048,0.005282341159952461
Royce On St Kilda Road,0.025987835843898553,0.013303304088341579,0.03979757995807122,0.045319408469425976,0.07763059634102955,0.021822661081846287,0.01879898220096478,0.027280453556527598,0.059345626159207535,0.03582495084997719
The Dock Cafe at New Quay,0.013949872614000863,0.026601997394698058,0.014060887989008333,0.01214216165781861,0.03928945521081583,0.031929443954066286,0.03917615522068995,0.02509379092096955,0.024536978159375337,0.00499610494163479
Jians Asian Food,0.020704754307431565,0.02612347983055448,0.008733812801615306,0.015425620972950065,0.04571899854391619,0.01756121675471865,0.025479540244183564,0.009529929471677332,0.025979039078649097,0.022711548573154557
Plush Fish,0.026947579527415156,0.03136076570907898,0.013420286500754173,0.019115339861598434,0.04628480567699132,0.019704089500724914,0.026977658843317372,0.013019444846914738,0.026623960786620382,0.028794913697686848
The Golden Lobster,0.025400792430456003,0.027118773629579495,0.01680959430556555,0.023436742181226374,0.052569863671982825,0.013320531081054666,0.020302391005498112,0.00819482866711814,0.032804439766666416,0.029552476496449175
Toki Japanese Restaurant,0.026447314927859514,0.02829032018794352,0.01716929697690996,0.02367208831173905,0.05230896888114428,0.014308304492093844,0.02110919822908915,0.009365628348467908,0.032575997766695,0.030374179639966588
Oriental Chef,0.026947579527415156,0.03136076570907898,0.013420286500754173,0.019115339861598434,0.04628480567699132,0.019704089500724914,0.026977658843317372,0.013019444846914738,0.026623960786620382,0.028794913697686848
EQ Cafe,0.015800047269947926,0.0088584939284278,0.024545554715220335,0.030647868645677527,0.06314274460290724,0.008750870386951137,0.012463034090232377,0.011548402058768866,0.04422013294606481,0.02513481777656791
Great Earth Gourmet Health Foods,0.021842651236743192,0.016811014668421814,0.024700099007375926,0.03148143061350215,0.06335952985989719,0.0008838779938479133,0.0077693649695943605,0.008613906287510884,0.04378243553628829,0.030010944691142585
Le Gourmet Restaurant,0.029708576810962492,0.024413205706213796,0.029605649255834938,0.03653044502148553,0.06719625496039322,0.00746137324375523,0.007283437778015521,0.013796183811841242,0.0474126694301905,0.037397921729569045
Intersection Cafe,0.02947293116468375,0.031483837723638705,0.01876620064422293,0.024878575505849234,0.05203255197991237,0.016987177302953703,0.02326829386065746,0.012569921835289224,0.03247161674129646,0.03292601849922804
Cafe 22,0.00848764061140178,0.010614144033389252,0.01738167758886845,0.0228266823511436,0.05524984722933411,0.013820796790442496,0.02011500484263397,0.010472000728160577,0.03683119170481594,0.01687577578124054
La Porchetta,0.017627904619987953,0.02414173308149787,0.006554755397657137,0.013479572873254513,0.044971589961349416,0.01806608534597882,0.026088849806929434,0.009811803094960297,0.025455937423892072,0.019336766278072057
Rowlands Catering,0.01809067062921116,0.012387038722174943,0.02399142905477407,0.03046406994133163,0.06281207496069885,0.005226274218599181,0.010119486659782725,0.00929971133815109,0.043547357037179,0.0268677937175387
Elektrik Bar And Bistro,0.00955678546032501,0.019417452413537775,0.008993639750976563,0.013288324198026577,0.04556769268763272,0.020829526481271857,0.028314243770063866,0.013901747311068177,0.027504722135648408,0.010849233237257252
Copperwood,0.027722043532059152,0.029266450409735308,0.01836716509928296,0.024791838839961278,0.053009902702515536,0.014717502841304079,0.021181455908796776,0.010401535765092687,0.033322834622066595,0.03170562985403777
Tica-Teras Pizza Restaurant,0.025447359666527232,0.027170195275588907,0.016825618834862596,0.02344772212627573,0.05255969426300619,0.01336224341010786,0.020335697924878226,0.0082462981531794,0.03279538017556918,0.029589397290378294
Nawaz Pizza,0.01365683571091881,0.01503908532454397,0.015595888916983313,0.022044217186986837,0.05439890799245847,0.01010624618687324,0.01766095516388533,0.004739655277421503,0.03521528367845847,0.02042073121197303
Il Gambero Restaurant,0.026685975766768198,0.02851200675651554,0.017329072708459303,0.023809541232355905,0.052349382541760366,0.0144533359824713,0.02120329319513661,0.009591034897570875,0.03262496194949618,0.03059489200213346
Errols Pantry Bakehouse,0.01975408244020355,0.0292082364935816,0.0014105684359429316,0.005986634383615899,0.03752395961994941,0.02564254409715984,0.03366153592849055,0.017407676819584626,0.018295697871926607,0.0173711891139929
Draculas,0.020108740097982948,0.02215493781701809,0.014384634076689261,0.021305599735176664,0.05228867366880552,0.010991238576753302,0.01887293843130989,0.003461197763014412,0.03257234320825934,0.02489154646465373
Arrivederci Restaurant,0.03523263426936996,0.034769805410943974,0.026543011748984005,0.03274575861788872,0.05916202458857647,0.017876961674945433,0.021719118121484245,0.017052220166243002,0.039848730229033985,0.03989358071395832
Selbys Restaurant,0.03365191533871076,0.027394062379140327,0.033820252426929306,0.04074255534384876,0.0711353300324639,0.011400882781386089,0.008117851401130591,0.01808623117718664,0.051351373501630264,0.04157475262946761
